Country,rating,contract,is_employed,job,city,date,comment
France,5.0,,False,Concepteur Developpeur Java/React,Fontenay-sous-Bois ,2022,"Très belle entreprise :
de nombreuses formations disponibles,
environnement top (Les Dunes),
RH exceptionnelles
Points positifs
les missions confiées, la cantine, l'environnement, l'esprit du groupe
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Gestionnaire sinistre,Orléans ,2022,"Entreprise qui nous prend en entretien, on donne de notre temps et au final nous donne aucun retour.
Points positifs
Aucun
Points négatifs
Le respect
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Gestionnaire,Nanterre ,2022,"Cette banque fut sur la place parisienne la meilleur banque pendant de 2000 a 2007 ensuite tout le monde l histoire il y a une fin
Direction et management l un mure de France
Points positifs
Aucun
Points négatifs
Beaucoup
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Chargé d'opérations,Paris ,2022,"C'est une bonne société ou il fait bon travailler avec une belle culture mais les salaires sont vraiment comparé au marché
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,CONSEILLER ACCUEIL,Cluses ,2022,"Bon esprit d'équipe. Travail intensif dans une bonne ambiance même en CDD.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Téléconseiller au Centre Relation Clients de la Permis B + voiture,Marseille ,2022,"Très bonne expérience, que du positif !

Une très bonne formation, des collaborateurs tous bienveillants.
L'esprit d'équipe est présent :)
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Technicien support local en délégation,Orléans ,2022,"informatique en sous traitant de sous traitant, il faut savoir trouver son cadre d'emploi et s’intégrer rapidement.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chef de projet data,Fontenay-sous-Bois ,2022,"Très formateur, entourage collaboratif, idéal pour un lancement de carrière
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseiller expert,Crc lyon,2022,"Bonne experience en crc.
Bon salaires, missions interessante.
Gros point noir sur les evolutions cependant
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,True,gestionnaire assurance vie,Orléans ,2022,"environnement et management malsain.
formateur et formatrice incompétent.
nous ne sommes que des cobayes.
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Finance Manager,La Défense ,2022,"Pourquoi travailler chez Elis ?
Avantages à travailler chez Elis. Les avantages des salariés Elis : jusqu'à 150 à 1300€ de primes, intéressement ou participation, tickets restaurant, panier repas, complémentaire retraite, mutuelle, prévoyance, ce, tickets cinéma, chèques cadeaux, formation professionnelle, accords d'égalité h/f, ...
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseiller commercial,Paris ,2022,"Culture typique d'un grand groupe qui ne permet pas la prise de décision, l'autonomie, la responsabilité et la réactivité.
"
France,1.0,cdi,False,"Conseiller Clientèle (CDD, CDI)",Orléans ,2022,"pour garantir votre cdi soyez faux, dites bonjour a tout le monde gardez le sourire car vous etes observé et ecouté. bon courage
"
France,2.0,,False,Chargée de clientèle,Grand Est,2022,"On vous recrute avec pleins de belles paroles et puis sur place rien . Tu dois apprendre tout seules et au bout d un mois les mêmes objectifs qu’une personne en place depuis 5 ans. Quand tu demandes une formation sur les produits on te teins cherche et lis tu vas trouver . Inadmissible
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Technicienne moyens de paiement,Balma ,2022,"Ambiance de travail au top.
Beaucoup d’entraide.
Responsable compréhensive et organisée.
Horaires flexibles
Sous effectif + charge de travail élevée
Points positifs
Carte ticket restaurant + self
Points négatifs
Charge de travail
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Assistant Manager,Île-de-France,2022,"Environnement de travail très agréable. Collègue au top
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Chargée d’operation,Lille ,2022,"ENVIRONEMENT DE TRAVAIL AGREABLE
Dans l'ensemble une très bonne ambiance au sein de cette entreprise mise à part l'organisation des journées et le planning pas respecté.
Points positifs
TICKET RESTAU
Points négatifs
salaire bas
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseillère clientèle,Orléans ,2022,"Laisse pas beaucoup de chance , vire rapidement au cours de la formation
Points positifs
Salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseillère clientèle,Paris ,2022,"Plutôt bonne école de vente cependant la hiérarchie instaure des mode opératoire sur tout et cela peut vite être lourd au quotidien.
Points positifs
Ticket resto, primes
Points négatifs
Changement de consignes sans cesse, plus de la vente que du conseil client
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Back office,Île-de-France,2022,"C'était intéressant mais le rythme était soutenu et chargé.
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Conseiller clientèle,Lyon ,2022,"Rythme intense, redondant, mauvaise ambiance.
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,True,Chef de projet,Val de Fontenay ,2022,"ne veut pas faire évoluer les salariés
pas de reconnaissance
politique salariale de pire en pire
Points positifs
cantine, télétravail (minimum 2J/sem)
Points négatifs
salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseillère clientèle,Nanterre ,2022,"L’environnement est agréable et les collègues également. Seul bémol la rémunération très basse.
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Conseiller Client Professionnels,Thionville ,2022,"Xénophobie
Management médiocre
Climat stressant
Malveillance
Mauvaises conditions de travail
Points positifs
Aucun
Points négatifs
Culture et climat de travail
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Gestionnaire de patrimoine,Paris,2022,"Très compétitif, très peu de bienveillance et beaucoup d'orgueil. Un monde de requins qui n'est pas justifié.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseillère accueil,Île-de-France,2022,"Bonne entreprise !
Travail d’équipe est essentiel.
Super expérience
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Analyste,La Défense ,2022,"Analyste lcb ft bonne entreprise
salaires intéressants
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,True,Conseiller clientèle,Paris ,2022,"Bons avantages CE et primes d'intéressements et participation

Management catastrophique. Aucune évolution. Téléphone toute la journée. Hypocrisie.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Assistante en Ressources Humaines,Melun ,2022,"Expérience enrichissante , bonne ambiance . Très satisfaite
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Directeur adjoint,,2022,"Cadre de travail oppressant : mauvais équilibre vie privé/pro
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Juriste,Paris ,2022,"Projets nombreux - du coup la charge de travail est importante ce qui amène à travailler sur de nombreux sujets
Points positifs
Avantages d’un grand groupe
Points négatifs
Pas d’évolution de salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Conseiller clientèle,Loire,2022,"Environnement sain globalement secteur où on pousse le collaborateur sans lui mettre la pression pour qu’il atteigne ses objectifs
Points positifs
Sécurité de l’emploi Évolution rapide Confiance de l’entreprise Formation Évolution de l’outil
Points négatifs
tache Outil Prime Peu de temps pour la bonne gestion de son portefeuille.
"
France,5.0,,False,Chargé RH,La Défense ,2022,"Bonne ambiance globale dans une équipe très collaborative et motivante. L'intégration a été bien menée. Les supérieurs sont accessibles et détendus.
Points positifs
Ticket restaurant Primes Locaux
"
France,2.0,,False,Conseillère clientèle en assurance,Montigny-le-Bretonneux ,2022,"Rien à dire, possibilité d'évolution si travail acharner
Points positifs
Prime
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,"Directeur de Groupe des Agences de Montceau Les Mines, Le Creusot",Autun ,2022,"La SG est une belle entreprise. J'ai eu une jolie carrière chez eux. Le seul défaut est la mobilité géographique demandée aux cadres.
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Directrice adjointe,Paris ,2022,"Harcèlement et pression. Copinage et peu ou pas de formation des manager.
Points positifs
Tickets resto - congés - parfois on tombe sur des collègues sympa
Points négatifs
Manager pas formés, beaucoup de faux semblant, Manque de personnel, fermetures d’agence à tour de bras donc suppressions de poste.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Vacataire administratif,Val de Fontenay ,2022,"L'intégration s'est bien passé, l'équipe était sympathique.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,stage,False,Conseillère Client (Stage),Orléans ,2022,"Tres formatrice, il accompagne très bien les stagiaires
Points positifs
Salaires, chèque resto
Points négatifs
Pas contrat
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Juriste droit social,La Défense ,2022,"Bonne entreprise avec un salaire raisonnable mais faible possibilités d'évolution
Points positifs
Cantine Salaires (primes, 13e mois, participation, intéressement, bonus)
Points négatifs
Ambiance de travail
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseiller clientèle,Lille ,2022,"Bonne boîte, reconnaissance pas toujours au top, stress des clients et nombres de collaborateurs pas en phase avec la charge de travail.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,juriste,paris,2022,"Le secteur bancaire est un gros employeur. belles possibilités d'évolution. beaucoup d'avantages (vacances, congé mat. rémunération globale...)
Mais très politique, selon les services, entités, l'ambiance peut être très différente. Certains managers dépourvu de qualité humaine peuvent être très nocifs. Il y en a aussi des super.
Points positifs
vacances, congé mat. avantages sociaux et bancaires
Points négatifs
lourdeurs et lenteurs liés à la taille de l'entreprise.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseiller de clientèle,Manche,2022,"de moins en moins d'autonomie, rendre des comptes en permanence, pression sur les résultats, tâches administratives de plus en plus importantes et sans valeurs ajoutée. Une direction soit disant à l'écoute de ses collaborateurs mais il n'en n'est rien.
Points positifs
avantages sociaux
Points négatifs
pression
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Conseiller clientèle professionnelle,France,2022,"Système informatique dépassé, pression des objectifs démesuré. Mauvaise ambiance, agressivité managériale
Points positifs
Ticket restaurant, mutuelle.
Points négatifs
Pression, ambiance individualiste, informatique. RH. Agressivité managériale. Humiliations
Évaluez votre entreprise pour afficher tous les avis

"
